Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,RootBarrierFHNum,PermeabilityClass,ParamLevel,WRC_PAW_mm,WRC_AW_mm_90cm,WRC_RAW_mm,WRC_RAW_mm_90cm,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa
33111921190311012,3311192119031101,Waiki_31a.1,5,1000.0,450.0,1000.0,0,5,2,150.6,141.1,52.3,47.5,Hs,1000.0,200.0,325.0,125.0,0.0,0,tLw,NoAdj,1.09,0.04,0.285,0,1,54.4
33111921190311013,3311192119031101,Waiki_31a.1,5,1000.0,450.0,1000.0,0,5,2,150.6,141.1,52.3,47.5,Hs,1000.0,325.0,475.0,150.0,0.0,0,Lw,NoAdj,1.42,0.04,0.285,0,0,50.8
33111921190311014,3311192119031101,Waiki_31a.1,5,1000.0,450.0,1000.0,0,5,2,150.6,141.1,52.3,47.5,Hs,1000.0,475.0,675.0,200.0,0.0,0,LCf,NoAdj,1.61,0.04,0.285,0,0,47.2
33111921190311015,3311192119031101,Waiki_31a.1,5,1000.0,450.0,1000.0,0,5,2,150.6,141.1,52.3,47.5,Hs,1000.0,675.0,1000.0,325.0,0.475,0,VLc,Hs,1.53,0.4,0.15,0,0,39.8
33111921190321011,3311192119032101,Waiki_32a.1,4,1000.0,575.0,1000.0,0,5,2,160.4,146.1,52.3,48.0,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.075,0.3,0,1,55.7
33111921190321012,3311192119032101,Waiki_32a.1,4,1000.0,575.0,1000.0,0,5,2,160.4,146.1,52.3,48.0,Hs,1000.0,250.0,365.0,115.0,0.0,0,tLw,NoAdj,1.09,0.075,0.3,0,1,52.9
33111921190321013,3311192119032101,Waiki_32a.1,4,1000.0,575.0,1000.0,0,5,2,160.4,146.1,52.3,48.0,Hs,1000.0,365.0,590.0,225.0,0.0,0,Lw,NoAdj,1.42,0.075,0.3,0,0,49.2
33111921190321014,3311192119032101,Waiki_32a.1,4,1000.0,575.0,1000.0,0,5,2,160.4,146.1,52.3,48.0,Hs,1000.0,590.0,1015.0,425.0,0.0,0,LCs,NoAdj,1.53,0.075,0.3,0,0,46.8
33111921190321021,3311192119032102,Waiki_32a.2,4,1000.0,575.0,1000.0,0,5,2,181.0,164.8,58.8,53.9,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.075,0.225,0,1,56.3
33111921190321022,3311192119032102,Waiki_32a.2,4,1000.0,575.0,1000.0,0,5,2,181.0,164.8,58.8,53.9,Hs,1000.0,250.0,365.0,115.0,0.0,0,tLw,NoAdj,1.09,0.075,0.225,0,1,53.2
33111921190321023,3311192119032102,Waiki_32a.2,4,1000.0,575.0,1000.0,0,5,2,181.0,164.8,58.8,53.9,Hs,1000.0,365.0,590.0,225.0,0.0,0,Lw,NoAdj,1.42,0.075,0.225,0,0,49.3
33111921190321024,3311192119032102,Waiki_32a.2,4,1000.0,575.0,1000.0,0,5,2,181.0,164.8,58.8,53.9,Hs,1000.0,590.0,1015.0,425.0,0.0,0,LCs,NoAdj,1.53,0.075,0.225,0,0,46.5
33111921190331021,3311192119033102,Waiki_33a.2,5,1000.0,525.0,1000.0,0,5,2,156.6,142.7,54.3,49.8,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.125,0.3,0,1,55.1
33111921190331022,3311192119033102,Waiki_33a.2,5,1000.0,525.0,1000.0,0,5,2,156.6,142.7,54.3,49.8,Hs,1000.0,200.0,300.0,100.0,0.0,0,tLw,NoAdj,1.09,0.125,0.3,0,1,52.7
33111921190331023,3311192119033102,Waiki_33a.2,5,1000.0,525.0,1000.0,0,5,2,156.6,142.7,54.3,49.8,Hs,1000.0,300.0,550.0,250.0,0.0,0,Lw,NoAdj,1.42,0.125,0.3,0,0,48.8
33111921190331024,3311192119033102,Waiki_33a.2,5,1000.0,525.0,1000.0,0,5,2,156.6,142.7,54.3,49.8,Hs,1000.0,550.0,1000.0,450.0,0.0,0,LCs,NoAdj,1.53,0.125,0.3,0,0,45.6
33111921190341011,3311192119034101,Waiki_34a.1,5,1000.0,575.0,1000.0,0,5,2,163.9,149.1,52.0,48.0,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.085,0.275,0,1,55.7
33111921190341012,3311192119034101,Waiki_34a.1,5,1000.0,575.0,1000.0,0,5,2,163.9,149.1,52.0,48.0,Hs,1000.0,250.0,350.0,100.0,0.0,0,tLw,NoAdj,1.09,0.085,0.275,0,1,52.8
33111921190341013,3311192119034101,Waiki_34a.1,5,1000.0,575.0,1000.0,0,5,2,163.9,149.1,52.0,48.0,Hs,1000.0,350.0,600.0,250.0,0.0,0,LFs,NoAdj,1.53,0.075,0.275,0,0,48.9
33111921190341014,3311192119034101,Waiki_34a.1,5,1000.0,575.0,1000.0,0,5,2,163.9,149.1,52.0,48.0,Hs,1000.0,600.0,1000.0,400.0,0.0,0,LCf,NoAdj,1.61,0.075,0.275,0,0,45.2
33111921190351011,3311192119035101,Waiki_35a.1,5,1000.0,525.0,1000.0,0,5,2,147.9,139.3,51.8,47.8,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.085,0.275,0,1,55.7
33111921190351012,3311192119035101,Waiki_35a.1,5,1000.0,525.0,1000.0,0,5,2,147.9,139.3,51.8,47.8,Hs,1000.0,250.0,350.0,100.0,0.0,0,tLw,NoAdj,1.09,0.085,0.275,0,1,52.8
33111921190351013,3311192119035101,Waiki_35a.1,5,1000.0,525.0,1000.0,0,5,2,147.9,139.3,51.8,47.8,Hs,1000.0,350.0,525.0,175.0,0.0,0,LFs,NoAdj,1.53,0.075,0.275,0,0,49.2
33111921190351014,3311192119035101,Waiki_35a.1,5,1000.0,525.0,1000.0,0,5,2,147.9,139.3,51.8,47.8,Hs,1000.0,525.0,700.0,175.0,0.0,0,LCf,NoAdj,1.61,0.075,0.25,0,0,45.8
33111921190351015,3311192119035101,Waiki_35a.1,5,1000.0,525.0,1000.0,0,5,2,147.9,139.3,51.8,47.8,Hs,1000.0,700.0,1000.0,300.0,0.55,0,VLc,Hs,1.53,0.275,0.2,0,0,41.5
33111921190361011,3311192119036101,Waiki_36a.1,4,1000.0,525.0,525.0,4,5,2,94.9,94.9,31.8,31.8,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.075,0.275,0,1,56.4
33111921190361012,3311192119036101,Waiki_36a.1,4,1000.0,525.0,525.0,4,5,2,94.9,94.9,31.8,31.8,Hs,1000.0,200.0,325.0,125.0,0.0,0,tLw,NoAdj,1.09,0.075,0.275,0,1,53.6
33111921190361013,3311192119036101,Waiki_36a.1,4,1000.0,525.0,525.0,4,5,2,94.9,94.9,31.8,31.8,Hs,1000.0,325.0,525.0,200.0,0.0,0,LFs,NoAdj,1.53,0.075,0.275,0,0,49.3
33111921190361014,3311192119036101,Waiki_36a.1,4,1000.0,525.0,525.0,4,5,2,94.9,94.9,31.8,31.8,Hs,1000.0,525.0,1000.0,475.0,0.0,0,LCf,NoAdj,1.61,0.075,0.275,0,0,45.3
33111921190381011,3311192119038101,Waiki_38a.1,5,1000.0,610.0,1000.0,0,5,2,178.6,161.4,49.7,45.5,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.02,0.28,0,1,57.7
33111921190381012,3311192119038101,Waiki_38a.1,5,1000.0,610.0,1000.0,0,5,2,178.6,161.4,49.7,45.5,Hs,1000.0,200.0,300.0,100.0,0.0,0,tLw,NoAdj,1.09,0.02,0.26,0,1,55.4
33111921190381013,3311192119038101,Waiki_38a.1,5,1000.0,610.0,1000.0,0,5,2,178.6,161.4,49.7,45.5,Hs,1000.0,300.0,400.0,100.0,0.0,0,tLFs,NoAdj,1.09,0.02,0.28,0,1,52.1
33111921190381014,3311192119038101,Waiki_38a.1,5,1000.0,610.0,1000.0,0,5,2,178.6,161.4,49.7,45.5,Hs,1000.0,400.0,550.0,150.0,0.0,0,LFs,NoAdj,1.53,0.03,0.28,0,0,49.8
33111921190381015,3311192119038101,Waiki_38a.1,5,1000.0,610.0,1000.0,0,5,2,178.6,161.4,49.7,45.5,Hs,1000.0,550.0,1000.0,450.0,0.0,0,LCf,NoAdj,1.61,0.02,0.2,0,0,46.9
33111921190391011,3311192119039101,Waiki_39a.1,5,1000.0,550.0,1000.0,0,5,2,192.5,174.2,58.6,53.3,Hs,1000.0,0,230.0,230.0,0.0,0,tLw,NoAdj,1.09,0.05,0.22,0,1,57.3
33111921190391012,3311192119039101,Waiki_39a.1,5,1000.0,550.0,1000.0,0,5,2,192.5,174.2,58.6,53.3,Hs,1000.0,230.0,380.0,150.0,0.0,0,tLw,NoAdj,1.09,0.05,0.23,0,1,53.9
33111921190391013,3311192119039101,Waiki_39a.1,5,1000.0,550.0,1000.0,0,5,2,192.5,174.2,58.6,53.3,Hs,1000.0,380.0,540.0,160.0,0.0,0,LFs,NoAdj,1.53,0.05,0.18,0,0,49.7
33111921190391014,3311192119039101,Waiki_39a.1,5,1000.0,550.0,1000.0,0,5,2,192.5,174.2,58.6,53.3,Hs,1000.0,540.0,1000.0,460.0,0.0,0,LCs,NoAdj,1.53,0.05,0.16,0,0,47.5
33111921190031011,3311192119003101,Waiki_3a.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.15,0.25,0,1,54.5
33111921190031012,3311192119003101,Waiki_3a.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,250.0,375.0,125.0,0.0,0,Lw,NoAdj,1.42,0.15,0.25,0,0,49.2
33111921190031013,3311192119003101,Waiki_3a.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,375.0,500.0,125.0,0.0,0,LFs,NoAdj,1.53,0.15,0.25,0,0,47.3
33111921190031014,3311192119003101,Waiki_3a.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,500.0,1000.0,500.0,0.0,0,LCf,NoAdj,1.61,0.15,0.175,0,0,42.6
33111921190032011,3311192119003201,Waiki_3b.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.15,0.25,0,1,54.5
33111921190032012,3311192119003201,Waiki_3b.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,250.0,375.0,125.0,0.0,0,Lw,NoAdj,1.42,0.15,0.25,0,0,49.2
33111921190032013,3311192119003201,Waiki_3b.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,375.0,500.0,125.0,0.0,0,LFs,NoAdj,1.53,0.15,0.25,0,0,47.3
33111921190032014,3311192119003201,Waiki_3b.1,4,1000.0,500.0,1000.0,0,5,2,175.0,158.0,61.0,55.6,Hs,1000.0,500.0,1000.0,500.0,0.0,0,LCf,NoAdj,1.61,0.15,0.175,0,0,42.6
33111921190032021,3311192119003202,Waiki_3b.2,4,1000.0,700.0,1000.0,0,5,2,136.8,125.4,55.6,51.6,Hs,1000.0,0,225.0,225.0,0.0,0,tLw,NoAdj,1.09,0.3,0.275,0,1,52.8
33111921190032022,3311192119003202,Waiki_3b.2,4,1000.0,700.0,1000.0,0,5,2,136.8,125.4,55.6,51.6,Hs,1000.0,225.0,475.0,250.0,0.0,0,Lw,NoAdj,1.42,0.3,0.275,0,0,47.0
33111921190032023,3311192119003202,Waiki_3b.2,4,1000.0,700.0,1000.0,0,5,2,136.8,125.4,55.6,51.6,Hs,1000.0,475.0,675.0,200.0,0.0,0,LFs,NoAdj,1.53,0.3,0.275,0,0,44.0
33111921190032024,3311192119003202,Waiki_3b.2,4,1000.0,700.0,1000.0,0,5,2,136.8,125.4,55.6,51.6,Hs,1000.0,675.0,1000.0,325.0,0.0,0,LCf,NoAdj,1.61,0.4,0.275,0,0,38.4
33111921190401011,3311192119040101,Waiki_40a.1,5,1000.0,600.0,1000.0,0,5,2,176.8,160.6,52.8,48.6,Hs,1000.0,0,80.0,80.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,58.2
33111921190401012,3311192119040101,Waiki_40a.1,5,1000.0,600.0,1000.0,0,5,2,176.8,160.6,52.8,48.6,Hs,1000.0,80.0,260.0,180.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,55.5
33111921190401013,3311192119040101,Waiki_40a.1,5,1000.0,600.0,1000.0,0,5,2,176.8,160.6,52.8,48.6,Hs,1000.0,260.0,430.0,170.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,53.2
33111921190401014,3311192119040101,Waiki_40a.1,5,1000.0,600.0,1000.0,0,5,2,176.8,160.6,52.8,48.6,Hs,1000.0,430.0,610.0,180.0,0.0,0,Lw,NoAdj,1.42,0.06,0.28,0,0,48.8
33111921190401015,3311192119040101,Waiki_40a.1,5,1000.0,600.0,1000.0,0,5,2,176.8,160.6,52.8,48.6,Hs,1000.0,610.0,1010.0,400.0,0.0,0,LCf,NoAdj,1.61,0.05,0.23,0,0,45.7
33111921190401021,3311192119040102,Waiki_40a.2,5,1000.0,600.0,1000.0,0,5,2,175.3,159.2,52.3,48.1,Hs,1000.0,0,80.0,80.0,0.0,0,tLw,NoAdj,1.09,0.06,0.29,0,1,58.0
33111921190401022,3311192119040102,Waiki_40a.2,5,1000.0,600.0,1000.0,0,5,2,175.3,159.2,52.3,48.1,Hs,1000.0,80.0,260.0,180.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,55.5
33111921190401023,3311192119040102,Waiki_40a.2,5,1000.0,600.0,1000.0,0,5,2,175.3,159.2,52.3,48.1,Hs,1000.0,260.0,430.0,170.0,0.0,0,tLw,NoAdj,1.09,0.05,0.29,0,1,53.4
33111921190401024,3311192119040102,Waiki_40a.2,5,1000.0,600.0,1000.0,0,5,2,175.3,159.2,52.3,48.1,Hs,1000.0,430.0,610.0,180.0,0.0,0,Lw,NoAdj,1.42,0.06,0.28,0,0,48.8
33111921190401025,3311192119040102,Waiki_40a.2,5,1000.0,600.0,1000.0,0,5,2,175.3,159.2,52.3,48.1,Hs,1000.0,610.0,1010.0,400.0,0.0,0,LCf,NoAdj,1.61,0.05,0.23,0,0,45.7
33111921190401031,3311192119040103,Waiki_40a.3,5,1000.0,600.0,1000.0,0,5,2,175.8,160.0,52.5,48.3,Hs,1000.0,0,80.0,80.0,0.0,0,tLw,NoAdj,1.09,0.06,0.255,0,1,58.4
33111921190401032,3311192119040103,Waiki_40a.3,5,1000.0,600.0,1000.0,0,5,2,175.8,160.0,52.5,48.3,Hs,1000.0,80.0,260.0,180.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,55.5
33111921190401033,3311192119040103,Waiki_40a.3,5,1000.0,600.0,1000.0,0,5,2,175.8,160.0,52.5,48.3,Hs,1000.0,260.0,430.0,170.0,0.0,0,tLw,NoAdj,1.09,0.05,0.29,0,1,53.4
33111921190401034,3311192119040103,Waiki_40a.3,5,1000.0,600.0,1000.0,0,5,2,175.8,160.0,52.5,48.3,Hs,1000.0,430.0,610.0,180.0,0.0,0,Lw,NoAdj,1.42,0.06,0.27,0,0,48.8
33111921190401035,3311192119040103,Waiki_40a.3,5,1000.0,600.0,1000.0,0,5,2,175.8,160.0,52.5,48.3,Hs,1000.0,610.0,1010.0,400.0,0.0,0,LCf,NoAdj,1.61,0.05,0.24,0,0,45.8
33111921190401041,3311192119040104,Waiki_40a.4,5,1000.0,600.0,1000.0,0,5,2,175.1,159.2,52.3,48.2,Hs,1000.0,0,80.0,80.0,0.0,0,tLw,NoAdj,1.09,0.06,0.28,0,1,58.1
33111921190401042,3311192119040104,Waiki_40a.4,5,1000.0,600.0,1000.0,0,5,2,175.1,159.2,52.3,48.2,Hs,1000.0,80.0,260.0,180.0,0.0,0,tLw,NoAdj,1.09,0.06,0.27,0,1,55.5
33111921190401043,3311192119040104,Waiki_40a.4,5,1000.0,600.0,1000.0,0,5,2,175.1,159.2,52.3,48.2,Hs,1000.0,260.0,430.0,170.0,0.0,0,tLw,NoAdj,1.09,0.05,0.29,0,1,53.4
33111921190401044,3311192119040104,Waiki_40a.4,5,1000.0,600.0,1000.0,0,5,2,175.1,159.2,52.3,48.2,Hs,1000.0,430.0,610.0,180.0,0.0,0,Lw,NoAdj,1.42,0.06,0.27,0,0,48.8
33111921190401045,3311192119040104,Waiki_40a.4,5,1000.0,600.0,1000.0,0,5,2,175.1,159.2,52.3,48.2,Hs,1000.0,610.0,1010.0,400.0,0.0,0,LCf,NoAdj,1.61,0.05,0.24,0,0,45.8
33111921190411011,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,0,195.0,195.0,0.0,0,tLw,NoAdj,1.09,0.08,0.24,0,1,56.6
33111921190411012,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,195.0,275.0,80.0,0.0,0,tLw,NoAdj,1.09,0.07,0.18,0,1,54.9
33111921190411013,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,275.0,385.0,110.0,0.0,0,Lw,NoAdj,1.42,0.06,0.12,0,0,52.2
33111921190411014,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,385.0,545.0,160.0,0.0,0,Lw,NoAdj,1.42,0.09,0.18,0,0,48.8
33111921190411015,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,545.0,915.0,370.0,0.0,0,LCf,NoAdj,1.61,0.04,0.21,0,0,46.3
33111921190411016,3311192119041101,Waiki_41a.1,5,1000.0,550.0,1000.0,0,5,2,186.8,171.8,57.7,54.0,Hs,1000.0,915.0,995.0,80.0,0.0,0,LCf,NoAdj,1.61,0.04,0.28,0,0,46.0
33111921190431011,3311192119043101,Waiki_43a.1,4,1000.0,800.0,800.0,4,5,2,120.3,120.3,52.6,52.6,Hs,1000.0,0,280.0,280.0,0.0,0,tLw,NoAdj,1.09,0.45,0.215,0,1,51.8
33111921190431012,3311192119043101,Waiki_43a.1,4,1000.0,800.0,800.0,4,5,2,120.3,120.3,52.6,52.6,Hs,1000.0,280.0,350.0,70.0,0.0,0,tLFs,NoAdj,1.09,0.45,0.215,0,1,45.6
33111921190431013,3311192119043101,Waiki_43a.1,4,1000.0,800.0,800.0,4,5,2,120.3,120.3,52.6,52.6,Hs,1000.0,350.0,800.0,450.0,0.0,0,LCs,NoAdj,1.53,0.45,0.215,0,0,42.1
33111921190431014,3311192119043101,Waiki_43a.1,4,1000.0,800.0,800.0,4,5,2,120.3,120.3,52.6,52.6,Hs,1000.0,800.0,1000.0,200.0,0.05,0,LCf,Hs,1.61,0.55,0.215,0,0,35.9
33111921190441011,3311192119044101,Waiki_44a.1,3,1000.0,450.0,450.0,3,5,2,82.9,82.9,35.0,35.0,Hs,1000.0,0,240.0,240.0,0.0,0,tLw,NoAdj,1.09,0.325,0.21,0,1,52.4
33111921190441012,3311192119044101,Waiki_44a.1,3,1000.0,450.0,450.0,3,5,2,82.9,82.9,35.0,35.0,Hs,1000.0,240.0,450.0,210.0,0.0,0,LCs,NoAdj,1.53,0.325,0.21,0,0,44.9
33111921190441013,3311192119044101,Waiki_44a.1,3,1000.0,450.0,450.0,3,5,2,82.9,82.9,35.0,35.0,Hs,1000.0,450.0,600.0,150.0,0.0,0,YC,NoAdj,1.26,0.325,0.45,0,0,44.6
33111921190441014,3311192119044101,Waiki_44a.1,3,1000.0,450.0,450.0,3,5,2,82.9,82.9,35.0,35.0,Hs,1000.0,600.0,1000.0,400.0,0.0,0,LCf,NoAdj,1.61,0.325,0.21,0,0,38.5
33111921190451011,3311192119045101,Waiki_45a.1,5,1000.0,700.0,700.0,4,5,2,102.3,102.3,45.4,45.4,Hs,1000.0,0,280.0,280.0,0.0,0,tLFs,NoAdj,1.09,0.45,0.215,0,1,48.7
33111921190451012,3311192119045101,Waiki_45a.1,5,1000.0,700.0,700.0,4,5,2,102.3,102.3,45.4,45.4,Hs,1000.0,280.0,570.0,290.0,0.0,0,LCs,NoAdj,1.53,0.45,0.215,0,0,43.0
33111921190451013,3311192119045101,Waiki_45a.1,5,1000.0,700.0,700.0,4,5,2,102.3,102.3,45.4,45.4,Hs,1000.0,570.0,700.0,130.0,0.1,0,SLw,Hs,1.42,0.45,0.215,0,0,42.5
33111921190451014,3311192119045101,Waiki_45a.1,5,1000.0,700.0,700.0,4,5,2,102.3,102.3,45.4,45.4,Hs,1000.0,700.0,1000.0,300.0,0.6,0,VAc,Hs,1.42,0.95,0.015,0,0,42.7
33111921190501011,3311192119050101,Waiki_50a.1,5,1000.0,400.0,400.0,3,5,2,82.7,82.7,31.1,31.1,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.14,0.2,0,1,55.6
33111921190501012,3311192119050101,Waiki_50a.1,5,1000.0,400.0,400.0,3,5,2,82.7,82.7,31.1,31.1,Hs,1000.0,200.0,400.0,200.0,0.0,0,Lw,NoAdj,1.42,0.14,0.2,0,0,49.7
33111921190501013,3311192119050101,Waiki_50a.1,5,1000.0,400.0,400.0,3,5,2,82.7,82.7,31.1,31.1,Hs,1000.0,400.0,600.0,200.0,0.0,0,LCf,NoAdj,1.61,0.14,0.2,0,0,44.6
33111921190501014,3311192119050101,Waiki_50a.1,5,1000.0,400.0,400.0,3,5,2,82.7,82.7,31.1,31.1,Hs,1000.0,600.0,800.0,200.0,0.0,0,LCf,NoAdj,1.61,0.14,0.2,0,0,43.2
33111921190501015,3311192119050101,Waiki_50a.1,5,1000.0,400.0,400.0,3,5,2,82.7,82.7,31.1,31.1,Hs,1000.0,800.0,1000.0,200.0,0.175,0,SLCf,Hs,1.61,0.14,0.2,0,0,42.4
33111921190521011,3311192119052101,Waiki_52a.1,5,1000.0,750.0,750.0,4,5,2,127.7,127.7,50.3,50.3,Hs,1000.0,0,150.0,150.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,56.1
33111921190521012,3311192119052101,Waiki_52a.1,5,1000.0,750.0,750.0,4,5,2,127.7,127.7,50.3,50.3,Hs,1000.0,150.0,500.0,350.0,0.1,0,SLw,Hs,1.42,0.14,0.2,0,0,49.3
33111921190521013,3311192119052101,Waiki_52a.1,5,1000.0,750.0,750.0,4,5,2,127.7,127.7,50.3,50.3,Hs,1000.0,500.0,750.0,250.0,0.1,0,SLw,Hs,1.42,0.14,0.2,0,0,46.3
33111921190521014,3311192119052101,Waiki_52a.1,5,1000.0,750.0,750.0,4,5,2,127.7,127.7,50.3,50.3,Hs,1000.0,750.0,1000.0,250.0,0.1,0,SLCf,Hs,1.61,0.14,0.2,0,0,42.5
33111921190532011,3311192119053201,Waiki_53b.1,5,1000.0,300.0,300.0,3,1,2,62.3,62.3,22.9,22.9,Hs,1000.0,0,150.0,150.0,0.055,0,tSLw,Hs,1.09,0.14,0.2,0,1,56.1
33111921190532012,3311192119053201,Waiki_53b.1,5,1000.0,300.0,300.0,3,1,2,62.3,62.3,22.9,22.9,Hs,1000.0,150.0,300.0,150.0,0.0,0,LFs,NoAdj,1.53,0.14,0.2,0,0,50.0
33111921190532013,3311192119053201,Waiki_53b.1,5,1000.0,300.0,300.0,3,1,2,62.3,62.3,22.9,22.9,Hs,1000.0,300.0,550.0,250.0,0.005,0,LCf,Hs,1.61,0.14,0.2,0,0,45.3
33111921190532014,3311192119053201,Waiki_53b.1,5,1000.0,300.0,300.0,3,1,2,62.3,62.3,22.9,22.9,Hs,1000.0,550.0,800.0,250.0,0.005,0,LCf,Hs,1.61,0.14,0.2,0,0,43.3
33111921190532015,3311192119053201,Waiki_53b.1,5,1000.0,300.0,300.0,3,1,2,62.3,62.3,22.9,22.9,Hs,1000.0,800.0,1000.0,200.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,41.8
33111921190552011,3311192119055201,Waiki_55b.1,5,1000.0,300.0,300.0,3,1,2,57.2,57.2,21.1,21.1,Hs,1000.0,0,100.0,100.0,0.1,0,tSLFs,Hs,1.09,0.14,0.2,0,1,54.4
33111921190552012,3311192119055201,Waiki_55b.1,5,1000.0,300.0,300.0,3,1,2,57.2,57.2,21.1,21.1,Hs,1000.0,100.0,300.0,200.0,0.1,0,SLFs,Hs,1.53,0.14,0.2,0,0,50.4
33111921190552013,3311192119055201,Waiki_55b.1,5,1000.0,300.0,300.0,3,1,2,57.2,57.2,21.1,21.1,Hs,1000.0,300.0,550.0,250.0,0.1,0,SLCf,Hs,1.61,0.14,0.2,0,0,45.3
33111921190552014,3311192119055201,Waiki_55b.1,5,1000.0,300.0,300.0,3,1,2,57.2,57.2,21.1,21.1,Hs,1000.0,550.0,1000.0,450.0,0.1,0,SLCs,Hs,1.53,0.14,0.2,0,0,44.7
33111921190562011,3311192119056201,Waiki_56b.1,5,1000.0,400.0,400.0,3,5,2,73.7,73.7,27.8,27.8,Hs,1000.0,0,150.0,150.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,56.1
33111921190562012,3311192119056201,Waiki_56b.1,5,1000.0,400.0,400.0,3,5,2,73.7,73.7,27.8,27.8,Hs,1000.0,150.0,400.0,250.0,0.1,0,SLFs,Hs,1.53,0.14,0.2,0,0,49.2
33111921190562013,3311192119056201,Waiki_56b.1,5,1000.0,400.0,400.0,3,5,2,73.7,73.7,27.8,27.8,Hs,1000.0,400.0,600.0,200.0,0.0,0,LCf,NoAdj,1.61,0.14,0.2,0,0,44.6
33111921190562014,3311192119056201,Waiki_56b.1,5,1000.0,400.0,400.0,3,5,2,73.7,73.7,27.8,27.8,Hs,1000.0,600.0,800.0,200.0,0.1,0,SAl,Hs,1.42,0.9,0.025,0,0,45.0
33111921190562015,3311192119056201,Waiki_56b.1,5,1000.0,400.0,400.0,3,5,2,73.7,73.7,27.8,27.8,Hs,1000.0,800.0,1000.0,200.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,41.8
33111921250011011,3311192125001101,Waiko_1a.1,5,1000.0,1000.0,1000.0,0,3,3,141.7,128.1,90.0,80.8,Rh,1000.0,0,75.0,75.0,0.0,1,tzAl,NoAdj,0.85,0.85,0.05,0,1,56.1
33111921250011012,3311192125001101,Waiko_1a.1,5,1000.0,1000.0,1000.0,0,3,3,141.7,128.1,90.0,80.8,Rh,1000.0,75.0,200.0,125.0,0.0,1,zAw,NoAdj,0.85,0.8,0.05,0,0,55.7
33111921250011013,3311192125001101,Waiko_1a.1,5,1000.0,1000.0,1000.0,0,3,3,141.7,128.1,90.0,80.8,Rh,1000.0,200.0,325.0,125.0,0.0,1,zAs,NoAdj,0.85,0.75,0.065,0,0,56.0
33111921250011014,3311192125001101,Waiko_1a.1,5,1000.0,1000.0,1000.0,0,3,3,141.7,128.1,90.0,80.8,Rh,1000.0,325.0,1000.0,675.0,0.0,1,zAl,NoAdj,0.85,0.85,0.03,0,0,56.8
33111923000101011,3311192300010101,Waim_10a.1,5,1000.0,1000.0,1000.0,0,2,2,222.1,201.2,77.6,69.4,Hs,1000.0,0,240.0,240.0,0.0,0,tLw,NoAdj,1.09,0.1,0.185,0,1,53.0
